YEAR,DATE,VENUE,CITY/STATE,IMAGE URL,NET LINK
1994,December 3, 1994,Event Center San Jose,"Jose, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-03-1994-event-center-san-jose-ca-usa.html
1994,December 3, 1994,Event Center San,"Jose, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-03-1994-event-center-san-jose-ca-usa.html
1994,December 4, 1994,Acker Gym Chico State University Chico,"Chico, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-04-1994-acker-gym-chico-state-university-chico-ca-usa.html
1994,December 4, 1994,Acker Gym,"Chico, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-04-1994-acker-gym-chico-state-university-chico-ca-usa.html
1994,December 6, 1994,Ucsb Events Center University Of California Santa Barbara Goleta,"Goleta, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-06-1994-ucsb-events-center-university-of-california-santa-barbara-goleta-ca-usa.html
1994,December 6, 1994,"UCSB Events Center, University Of California-Santa Barbara","Goleta, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-06-1994-ucsb-events-center-university-of-california-santa-barbara-goleta-ca-usa.html
1994,December 7, 1994,Spreckels Theatre San Diego,"Diego, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-07-1994-spreckels-theatre-san-diego-ca-usa.html
1994,December 7, 1994,Spreckels Theatre San,"Diego, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-07-1994-spreckels-theatre-san-diego-ca-usa.html
1994,December 8, 1994,Spreckels Theatre San Diego,"Diego, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-08-1994-spreckels-theatre-san-diego-ca-usa.html
1994,December 8, 1994,Spreckels Theatre San,"Diego, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-08-1994-spreckels-theatre-san-diego-ca-usa.html
1994,December 9, 1994,Mesa Amphitheatre Mesa,"Mesa, AZ",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-09-1994-mesa-amphitheatre-mesa-az-usa.html
1994,December 9, 1994,09 1994 Mesa Amphitheatre,"Mesa, AZ",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-09-1994-mesa-amphitheatre-mesa-az-usa.html
1994,December 10, 1994,Civic Auditorium Santa Monica,"Monica, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-10-1994-civic-auditorium-santa-monica-ca-usa.html
1994,December 10, 1994,Civic Auditorium Santa,"Monica, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-10-1994-civic-auditorium-santa-monica-ca-usa.html
1994,December 28, 1994,Civic Center Philadelphia,"Philadelphia, PA",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-28-1994-civic-center-philadelphia-pa-usa.html
1994,December 28, 1994,Civic Center,"Philadelphia, PA",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-28-1994-civic-center-philadelphia-pa-usa.html
1994,December 29, 1994,Providence Civic Center Providence,"Providence, RI",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-29-1994-providence-civic-center-providence-ri-usa.html
1994,December 29, 1994,29 1994 Providence Civic Center,"Providence, RI",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-29-1994-providence-civic-center-providence-ri-usa.html
1994,December 30, 1994,Madison Square Garden New York,"New York, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-30-1994-madison-square-garden-new-york-ny-usa.html
1994,December 30, 1994,Madison Square Garden New,"New York, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-30-1994-madison-square-garden-new-york-ny-usa.html
1994,December 30, 1994,Ed Sullivan Theater New York,"New York, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-30-1994-ed-sullivan-theater-new-york-ny-usa.html
1994,December 30, 1994,Ed Sullivan Theater New,"New York, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-30-1994-ed-sullivan-theater-new-york-ny-usa.html
1994,December 31, 1994,Boston Garden Boston,"Boston, MA",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-31-1994-boston-garden-boston-ma-usa.html
1994,December 31, 1994,31 1994 Boston Garden,"Boston, MA",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-31-1994-boston-garden-boston-ma-usa.html
1995,May 14, 1995,Fishs House Burlington,"Burlington, VT",/images/default-ticket.jpg,https://phish.net/setlists/phish-may-14-1995-fishs-house-burlington-vt-usa.html
1995,May 14, 1995,Fish'S House,"Burlington, VT",/images/default-ticket.jpg,https://phish.net/setlists/phish-may-14-1995-fishs-house-burlington-vt-usa.html
1995,May 16, 1995,Lowell Memorial Auditorium Lowell,"Lowell, MA",/images/default-ticket.jpg,https://phish.net/setlists/phish-may-16-1995-lowell-memorial-auditorium-lowell-ma-usa.html
1995,May 16, 1995,16 1995 Lowell Memorial Auditorium,"Lowell, MA",/images/default-ticket.jpg,https://phish.net/setlists/phish-may-16-1995-lowell-memorial-auditorium-lowell-ma-usa.html
1995,June 7, 1995,Boise State University Pavilion Boise,"Boise, ID",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-07-1995-boise-state-university-pavilion-boise-id-usa.html
1995,June 7, 1995,07 1995 Boise State University Pavilion,"Boise, ID",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-07-1995-boise-state-university-pavilion-boise-id-usa.html
1995,June 8, 1995,The Delta Center Salt Lake City,"City, UT",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-08-1995-the-delta-center-salt-lake-city-ut-usa.html
1995,June 8, 1995,The Delta Center Salt Lake,"City, UT",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-08-1995-the-delta-center-salt-lake-city-ut-usa.html
1995,June 9, 1995,Red Rocks Amphitheatre Morrison,"Morrison, CO",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-09-1995-red-rocks-amphitheatre-morrison-co-usa.html
1995,June 9, 1995,Red Rocks Amphitheatre,"Morrison, CO",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-09-1995-red-rocks-amphitheatre-morrison-co-usa.html
1995,June 10, 1995,Red Rocks Amphitheatre Morrison,"Morrison, CO",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-10-1995-red-rocks-amphitheatre-morrison-co-usa.html
1995,June 10, 1995,Red Rocks Amphitheatre,"Morrison, CO",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-10-1995-red-rocks-amphitheatre-morrison-co-usa.html
1995,June 13, 1995,Riverport Amphitheater Maryland Heights,"Heights, MO",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-13-1995-riverport-amphitheater-maryland-heights-mo-usa.html
1995,June 13, 1995,Riverport Amphitheater Maryland,"Heights, MO",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-13-1995-riverport-amphitheater-maryland-heights-mo-usa.html
1995,June 14, 1995,Mud Island Amphitheater Memphis,"Memphis, TN",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-14-1995-mud-island-amphitheater-memphis-tn-usa.html
1995,June 14, 1995,Mud Island Amphitheater,"Memphis, TN",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-14-1995-mud-island-amphitheater-memphis-tn-usa.html
1995,June 15, 1995,Lakewood Amphitheatre Atlanta,"Atlanta, GA",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-15-1995-lakewood-amphitheatre-atlanta-ga-usa.html
1995,June 15, 1995,Lakewood Amphitheatre,"Atlanta, GA",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-15-1995-lakewood-amphitheatre-atlanta-ga-usa.html
1995,June 16, 1995,Walnut Creek Amphitheater Raleigh,"Raleigh, NC",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-16-1995-walnut-creek-amphitheater-raleigh-nc-usa.html
1995,June 16, 1995,Walnut Creek Amphitheater,"Raleigh, NC",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-16-1995-walnut-creek-amphitheater-raleigh-nc-usa.html
1995,June 17, 1995,Nissan Pavilion At Stone Ridge Bristow,"Bristow, VA",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-17-1995-nissan-pavilion-at-stone-ridge-bristow-va-usa.html
1995,June 17, 1995,Nissan Pavilion At Stone Ridge,"Bristow, VA",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-17-1995-nissan-pavilion-at-stone-ridge-bristow-va-usa.html
1995,June 19, 1995,Deer Creek Music Center Noblesville,"Noblesville, IN",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-19-1995-deer-creek-music-center-noblesville-in-usa.html
1995,June 19, 1995,Deer Creek Music Center,"Noblesville, IN",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-19-1995-deer-creek-music-center-noblesville-in-usa.html
1995,June 20, 1995,Blossom Music Center Cuyahoga Falls,"Falls, OH",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-20-1995-blossom-music-center-cuyahoga-falls-oh-usa.html
1995,June 20, 1995,Blossom Music Center Cuyahoga,"Falls, OH",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-20-1995-blossom-music-center-cuyahoga-falls-oh-usa.html
1995,June 22, 1995,Finger Lakes Performing Arts Center Canandaigua,"Canandaigua, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-22-1995-finger-lakes-performing-arts-center-canandaigua-ny-usa.html
1995,June 22, 1995,Finger Lakes Performing Arts Center,"Canandaigua, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-22-1995-finger-lakes-performing-arts-center-canandaigua-ny-usa.html
1995,June 23, 1995,Waterloo Village Stanhope,"Stanhope, NJ",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-23-1995-waterloo-village-stanhope-nj-usa.html
1995,June 23, 1995,Waterloo Village,"Stanhope, NJ",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-23-1995-waterloo-village-stanhope-nj-usa.html
1995,June 24, 1995,The Mann Center For The Performing Arts Philadelphia,"Philadelphia, PA",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-24-1995-the-mann-center-for-the-performing-arts-philadelphia-pa-usa.html
1995,June 24, 1995,The Mann Center For The Performing Arts,"Philadelphia, PA",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-24-1995-the-mann-center-for-the-performing-arts-philadelphia-pa-usa.html
1995,June 25, 1995,The Mann Center For The Performing Arts Philadelphia,"Philadelphia, PA",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-25-1995-the-mann-center-for-the-performing-arts-philadelphia-pa-usa.html
1995,June 25, 1995,The Mann Center For The Performing Arts,"Philadelphia, PA",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-25-1995-the-mann-center-for-the-performing-arts-philadelphia-pa-usa.html
1995,June 26, 1995,Saratoga Performing Arts Center Saratoga Springs,"Springs, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-26-1995-saratoga-performing-arts-center-saratoga-springs-ny-usa.html
1995,June 26, 1995,Saratoga Performing Arts Center Saratoga,"Springs, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-26-1995-saratoga-performing-arts-center-saratoga-springs-ny-usa.html
1995,June 28, 1995,Jones Beach Amphitheater Wantagh,"Wantagh, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-28-1995-jones-beach-amphitheater-wantagh-ny-usa.html
1995,June 28, 1995,Jones Beach Amphitheater,"Wantagh, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-28-1995-jones-beach-amphitheater-wantagh-ny-usa.html
1995,June 29, 1995,Jones Beach Amphitheater Wantagh,"Wantagh, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-29-1995-jones-beach-amphitheater-wantagh-ny-usa.html
1995,June 29, 1995,Jones Beach Amphitheater,"Wantagh, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-29-1995-jones-beach-amphitheater-wantagh-ny-usa.html
1995,June 30, 1995,Great Woods Center For The Performing Arts Mansfield,"Mansfield, MA",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-30-1995-great-woods-center-for-the-performing-arts-mansfield-ma-usa.html
1995,June 30, 1995,Great Woods Center For The Performing Arts,"Mansfield, MA",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-30-1995-great-woods-center-for-the-performing-arts-mansfield-ma-usa.html
1995,July 1, 1995,Great Woods Center For The Performing Arts Mansfield,"Mansfield, MA",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-01-1995-great-woods-center-for-the-performing-arts-mansfield-ma-usa.html
1995,July 1, 1995,Great Woods Center For The Performing Arts,"Mansfield, MA",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-01-1995-great-woods-center-for-the-performing-arts-mansfield-ma-usa.html
1995,July 2, 1995,Summer Stage At Sugarbush North Fayston,"Fayston, VT",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-02-1995-summer-stage-at-sugarbush-north-fayston-vt-usa.html
1995,July 2, 1995,Summerstage At Sugarbush North,"Fayston, VT",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-02-1995-summer-stage-at-sugarbush-north-fayston-vt-usa.html
1995,July 3, 1995,Summer Stage At Sugarbush North Fayston,"Fayston, VT",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-03-1995-summer-stage-at-sugarbush-north-fayston-vt-usa.html
1995,July 3, 1995,Summerstage At Sugarbush North,"Fayston, VT",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-03-1995-summer-stage-at-sugarbush-north-fayston-vt-usa.html
1995,July 13, 1995,Ed Sullivan Theater New York,"New York, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-13-1995-ed-sullivan-theater-new-york-ny-usa.html
1995,July 13, 1995,Ed Sullivan Theater New,"New York, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-13-1995-ed-sullivan-theater-new-york-ny-usa.html
1995,September 27, 1995,Cal Expo Amphitheater Sacramento,"Sacramento, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-september-27-1995-cal-expo-amphitheater-sacramento-ca-usa.html
1995,September 27, 1995,Cal Expo Amphitheater,"Sacramento, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-september-27-1995-cal-expo-amphitheater-sacramento-ca-usa.html
1995,September 28, 1995,Summer Pops Embarcadero Center San Diego,"Diego, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-september-28-1995-summer-pops-embarcadero-center-san-diego-ca-usa.html
1995,September 28, 1995,"Summer Pops, Embarcadero Center San","Diego, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-september-28-1995-summer-pops-embarcadero-center-san-diego-ca-usa.html
1995,September 29, 1995,Greek Theatre Los Angeles,"Angeles, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-september-29-1995-greek-theatre-los-angeles-ca-usa.html
1995,September 29, 1995,Greek Theatre Los,"Angeles, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-september-29-1995-greek-theatre-los-angeles-ca-usa.html
1995,September 30, 1995,Shoreline Amphitheatre Mountain View,"View, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-september-30-1995-shoreline-amphitheatre-mountain-view-ca-usa.html
1995,September 30, 1995,Shoreline Amphitheatre Mountain,"View, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-september-30-1995-shoreline-amphitheatre-mountain-view-ca-usa.html
1995,October 2, 1995,Seattle Center Arena Seattle,"Seattle, WA",/images/default-ticket.jpg,https://phish.net/setlists/phish-october-02-1995-seattle-center-arena-seattle-wa-usa.html
1995,October 2, 1995,02 1995 Seattle Center Arena,"Seattle, WA",/images/default-ticket.jpg,https://phish.net/setlists/phish-october-02-1995-seattle-center-arena-seattle-wa-usa.html
1995,October 3, 1995,Seattle Center Arena Seattle,"Seattle, WA",/images/default-ticket.jpg,https://phish.net/setlists/phish-october-03-1995-seattle-center-arena-seattle-wa-usa.html
1995,October 3, 1995,03 1995 Seattle Center Arena,"Seattle, WA",/images/default-ticket.jpg,https://phish.net/setlists/phish-october-03-1995-seattle-center-arena-seattle-wa-usa.html
1995,October 5, 1995,Memorial Coliseum Portland,"Portland, OR",/images/default-ticket.jpg,https://phish.net/setlists/phish-october-05-1995-memorial-coliseum-portland-or-usa.html
1995,October 5, 1995,Memorial Coliseum,"Portland, OR",/images/default-ticket.jpg,https://phish.net/setlists/phish-october-05-1995-memorial-coliseum-portland-or-usa.html
1995,October 6, 1995,The Orpheum Theatre Vancouver British,"British, COLUMBIA",/images/default-ticket.jpg,https://phish.net/setlists/phish-october-06-1995-the-orpheum-theatre-vancouver-british-columbia-canada.html
